Date,Name,Start,End,Duration,Latitude,Longitude,Category,Link
19/09/14,Home,2014-09-19T22:22:26+01:00,2014-09-20T00:00:00+01:00,5854,51.61603,-0.24579,Home,
20/09/14,Home,2014-09-20T00:00:00+01:00,2014-09-20T10:05:20+01:00,36320,51.61603,-0.24579,Home,
20/09/14,Mill Hill Broadway Railway Station (MIL),2014-09-20T10:15:13+01:00,2014-09-20T10:27:21+01:00,728,51.61298013870623,-0.2492952346801758,Train Station,http://foursquare.com/venue/4b1615a9f964a520d8b623e3
20/09/14,Blackfriars Station South Side,2014-09-20T10:58:56+01:00,2014-09-20T11:23:35+01:00,1479,51.5085950034571,-0.1031342920182553,Train Station,http://foursquare.com/venue/508792f3e4b01f175e877e6a
20/09/14,Greenwich Market,2014-09-20T12:12:43+01:00,2014-09-20T12:32:56+01:00,1213,51.48167688491068,-0.009183883666992188,Market,http://foursquare.com/venue/4ac518edf964a520b5ac20e3
20/09/14,Place in Greenwich Park,2014-09-20T12:45:53+01:00,2014-09-20T12:48:06+01:00,133,51.4780634821,-0.0015025619,,
20/09/14,Zerodegrees,2014-09-20T13:06:47+01:00,2014-09-20T14:30:16+01:00,5009,51.46722648269807,0.008380117638942022,Brewery,http://foursquare.com/venue/4bbde254f57ba5937390aeb9
20/09/14,Island Gardens,2014-09-20T15:14:07+01:00,2014-09-20T15:26:57+01:00,770,51.48690155169806,-0.008432865142822266,Scenic Lookout,http://foursquare.com/venue/4ac518cef964a5201fa620e3
20/09/14,Caffè Nero Canary Wharf,2014-09-20T15:47:35+01:00,2014-09-20T16:13:32+01:00,1557,51.50322395886003,-0.01835545671292724,Café,http://foursquare.com/venue/50424c00e4b02607d0c3c096
20/09/14,Place in Wood Wharf,2014-09-20T16:19:40+01:00,2014-09-20T16:29:03+01:00,563,51.5037050386,-0.0195725233,,
20/09/14,Radley,2014-09-20T16:53:24+01:00,2014-09-20T17:26:06+01:00,1962,51.5124632986,-0.123862286,,
20/09/14,Place in London Congestion Charge,2014-09-20T17:26:39+01:00,2014-09-20T17:32:01+01:00,322,51.5118626282,-0.1223103901,,
20/09/14,Radley,2014-09-20T17:39:16+01:00,2014-09-20T18:15:26+01:00,2170,51.5124632986,-0.123862286,,
20/09/14,Marks & Spencer,2014-09-20T18:20:44+01:00,2014-09-20T18:32:04+01:00,680,51.51324292288692,-0.1243042945861816,Department Store,http://foursquare.com/venue/4b586c8ff964a520225728e3
20/09/14,Home,2014-09-20T19:23:04+01:00,2014-09-21T00:00:00+01:00,16616,51.61603,-0.24579,Home,
21/09/14,Home,2014-09-21T00:00:00+01:00,2014-09-22T00:00:00+01:00,86400,51.61603,-0.24579,Home,
22/09/14,Home,2014-09-22T00:00:00+01:00,2014-09-22T09:17:46+01:00,33466,51.61603,-0.24579,Home,
22/09/14,EMC,2014-09-22T09:48:11+01:00,2014-09-22T19:13:56+01:00,33945,51.5386,-0.14165,Work,
22/09/14,Izakaya Japan,2014-09-22T19:25:20+01:00,2014-09-22T20:34:12+01:00,4132,51.60079507810718,-0.1943284212145256,Japanese Restaurant,http://foursquare.com/venue/50957422498e4ddf6842abaa
22/09/14,Place in London Borough of Barnet,2014-09-22T20:49:23+01:00,2014-09-22T20:58:26+01:00,543,51.6041098265,-0.2076954778,,
22/09/14,Home,2014-09-22T21:11:15+01:00,2014-09-23T00:00:00+01:00,10125,51.61603,-0.24579,Home,
23/09/14,Home,2014-09-23T00:00:00+01:00,2014-09-23T09:32:42+01:00,34362,51.61603,-0.24579,Home,
23/09/14,EMC,2014-09-23T10:03:55+01:00,2014-09-23T19:24:15+01:00,33620,51.5386,-0.14165,Work,
23/09/14,Marks and Spencer,2014-09-23T19:52:40+01:00,2014-09-23T19:59:30+01:00,410,51.61398,-0.24903,,
23/09/14,Home,2014-09-23T20:04:34+01:00,2014-09-24T00:00:00+01:00,14126,51.61603,-0.24579,Home,
24/09/14,Home,2014-09-24T00:00:00+01:00,2014-09-24T08:50:35+01:00,31835,51.61603,-0.24579,Home,
24/09/14,Mill Hill Broadway Railway Station (MIL),2014-09-24T08:58:29+01:00,2014-09-24T09:12:03+01:00,814,51.61298013870623,-0.2492952346801758,,
24/09/14,EMC,2014-09-24T09:36:26+01:00,2014-09-24T15:27:47+01:00,21081,51.5386,-0.14165,Work,
24/09/14,The Lyttelton Arms,2014-09-24T15:36:00+01:00,2014-09-24T15:45:15+01:00,555,51.53421696440184,-0.1392173767089844,Pub,http://foursquare.com/venue/4bfea3e5ca1920a1a094eb81
24/09/14,Home,2014-09-24T16:20:08+01:00,2014-09-25T00:00:00+01:00,27592,51.61603,-0.24579,Home,
25/09/14,Home,2014-09-25T00:00:00+01:00,2014-09-25T19:01:46+01:00,68506,51.61603,-0.24579,Home,
25/09/14,Home,2014-09-25T19:01:46+01:00,2014-09-26T00:00:00+01:00,17894,51.61603,-0.24579,Home,
26/09/14,Home,2014-09-26T00:00:00+01:00,2014-09-27T00:00:00+01:00,86400,51.61603,-0.24579,Home,
27/09/14,Home,2014-09-27T00:00:00+01:00,2014-09-27T13:41:08+01:00,49268,51.61603,-0.24579,Home,
27/09/14,Barber,2014-09-27T13:47:27+01:00,2014-09-27T14:19:20+01:00,1913,51.6145,-0.24779,,
27/09/14,Home,2014-09-27T14:25:40+01:00,2014-09-27T16:10:00+01:00,6260,51.61603,-0.24579,Home,
27/09/14,Marks and Spencer,2014-09-27T16:20:54+01:00,2014-09-27T16:27:38+01:00,404,51.61398,-0.24903,,
27/09/14,Home,2014-09-27T16:34:52+01:00,2014-09-28T00:00:00+01:00,26708,51.61603,-0.24579,Home,
28/09/14,Home,2014-09-28T00:00:00+01:00,2014-09-28T21:07:33+01:00,76053,51.61603,-0.24579,Home,
28/09/14,Home,2014-09-28T21:20:39+01:00,2014-09-29T00:00:00+01:00,9561,51.61603,-0.24579,Home,
29/09/14,Home,2014-09-29T00:00:00+01:00,2014-09-29T08:15:26+01:00,29726,51.61603,-0.24579,Home,
29/09/14,EMC,2014-09-29T08:52:34+01:00,2014-09-29T18:13:25+01:00,33651,51.5388079219,-0.1417265256,Work,
29/09/14,West Hampstead Thameslink Railway Station (WHP),2014-09-29T19:10:43+01:00,2014-09-29T19:23:29+01:00,766,51.54843669989276,-0.1925075054168701,,
29/09/14,Marks and Spencer,2014-09-29T19:40:08+01:00,2014-09-29T19:42:55+01:00,167,51.61398,-0.24903,,
29/09/14,Home,2014-09-29T19:48:38+01:00,2014-09-30T00:00:00+01:00,15082,51.61603,-0.24579,Home,
30/09/14,Home,2014-09-30T00:00:00+01:00,2014-09-30T09:06:21+01:00,32781,51.61603,-0.24579,Home,
30/09/14,EMC,2014-09-30T09:35:18+01:00,2014-09-30T18:12:02+01:00,31004,51.5388079219,-0.1417265256,Work,
30/09/14,The Earl of Camden,2014-09-30T18:16:12+01:00,2014-09-30T20:27:52+01:00,7900,51.53774061654683,-0.1448822021484375,,
30/09/14,Home,2014-09-30T20:54:00+01:00,2014-10-01T00:00:00+01:00,11160,51.61603,-0.24579,Home,
01/10/14,Home,2014-10-01T00:00:00+01:00,2014-10-01T07:34:56+01:00,27296,51.61603,-0.24579,Home,
01/10/14,Mill Hill Broadway Railway Station (MIL),2014-10-01T07:42:52+01:00,2014-10-01T07:52:08+01:00,556,51.61298013870623,-0.2492952346801758,Train Station,http://foursquare.com/venue/4b1615a9f964a520d8b623e3
01/10/14,EMC,2014-10-01T08:17:57+01:00,2014-10-01T17:28:05+01:00,33008,51.5386,-0.14165,Work,
01/10/14,Home,2014-10-01T19:06:09+01:00,2014-10-02T00:00:00+01:00,17631,51.61603,-0.24579,Home,
02/10/14,Home,2014-10-02T00:00:00+01:00,2014-10-02T12:49:20+01:00,46160,51.61603,-0.24579,Home,
02/10/14,Place in London Borough of Barnet,2014-10-02T12:56:12+01:00,2014-10-02T13:00:17+01:00,245,51.6126,-0.2487,,
02/10/14,EMC,2014-10-02T13:18:49+01:00,2014-10-02T19:20:28+01:00,21699,51.5388079219,-0.1417265256,Work,
02/10/14,Kentish Town Railway Station (KTN),2014-10-02T19:24:15+01:00,2014-10-02T19:33:16+01:00,541,51.55046486877708,-0.1399683952331543,,
02/10/14,Marks and Spencer,2014-10-02T19:52:52+01:00,2014-10-02T19:53:54+01:00,62,51.61398,-0.24903,,
02/10/14,Home,2014-10-02T20:02:30+01:00,2014-10-03T00:00:00+01:00,14250,51.61603,-0.24579,Home,
03/10/14,Home,2014-10-03T00:00:00+01:00,2014-10-03T09:14:44+01:00,33284,51.61603,-0.24579,Home,
03/10/14,Mill Hill Broadway Railway Station (MIL),2014-10-03T09:22:40+01:00,2014-10-03T09:28:18+01:00,338,51.61298013870623,-0.2492952346801758,,
03/10/14,EMC,2014-10-03T09:47:54+01:00,2014-10-03T18:07:14+01:00,29960,51.5388079219,-0.1417265256,Work,
03/10/14,The Earl of Camden,2014-10-03T18:12:19+01:00,2014-10-03T20:43:15+01:00,9056,51.53774061654683,-0.1448822021484375,,
03/10/14,Home,2014-10-03T21:23:33+01:00,2014-10-04T00:00:00+01:00,9387,51.61603,-0.24579,Home,
04/10/14,Home,2014-10-04T00:00:00+01:00,2014-10-04T21:37:41+01:00,77861,51.61603,-0.24579,Home,
04/10/14,Home,2014-10-04T21:37:41+01:00,2014-10-05T00:00:00+01:00,8539,51.61603,-0.24579,Home,
05/10/14,Home,2014-10-05T00:00:00+01:00,2014-10-06T00:00:00+01:00,86400,51.61603,-0.24579,Home,
06/10/14,Home,2014-10-06T00:00:00+01:00,2014-10-06T09:01:27+01:00,32487,51.61603,-0.24579,Home,
06/10/14,EMC,2014-10-06T09:39:23+01:00,2014-10-06T18:13:47+01:00,30864,51.5388079219,-0.1417265256,Work,
06/10/14,Marks and Spencer,2014-10-06T19:21:24+01:00,2014-10-06T19:24:38+01:00,194,51.61398,-0.24903,,
06/10/14,Home,2014-10-06T19:30:20+01:00,2014-10-07T00:00:00+01:00,16180,51.61603,-0.24579,Home,
07/10/14,Home,2014-10-07T00:00:00+01:00,2014-10-07T09:15:21+01:00,33321,51.61603,-0.24579,Home,
07/10/14,Mill Hill Broadway Railway Station (MIL),2014-10-07T09:21:56+01:00,2014-10-07T09:31:02+01:00,546,51.61298013870623,-0.2492952346801758,Train Station,http://foursquare.com/venue/4b1615a9f964a520d8b623e3
07/10/14,EMC,2014-10-07T09:52:19+01:00,2014-10-07T17:35:44+01:00,27805,51.5388079219,-0.1417265256,Work,
07/10/14,Costa,2014-10-07T17:44:55+01:00,2014-10-07T18:38:15+01:00,3200,51.542294982484,-0.1464554238570173,Coffee Shop,http://foursquare.com/venue/4c245c15905a0f472db05f60
07/10/14,West Hampstead Thameslink Railway Station (WHP),2014-10-07T19:24:23+01:00,2014-10-07T19:36:56+01:00,753,51.54843669989276,-0.1925075054168701,Train Station,http://foursquare.com/venue/4ae88d03f964a52058b021e3
07/10/14,Home,2014-10-07T19:56:53+01:00,2014-10-08T00:00:00+01:00,14587,51.61603,-0.24579,Home,
08/10/14,Home,2014-10-08T00:00:00+01:00,2014-10-08T09:47:18+01:00,35238,51.61603,-0.24579,Home,
08/10/14,Mill Hill Broadway Railway Station (MIL),2014-10-08T09:54:24+01:00,2014-10-08T10:04:19+01:00,595,51.61298013870623,-0.2492952346801758,Train Station,http://foursquare.com/venue/4b1615a9f964a520d8b623e3
08/10/14,EMC,2014-10-08T10:26:23+01:00,2014-10-08T12:44:34+01:00,8291,51.5386,-0.14165,Work,
08/10/14,Sainsbury's,2014-10-08T12:48:22+01:00,2014-10-08T12:56:13+01:00,471,51.54016964213216,-0.1411914825439453,Supermarket,http://foursquare.com/venue/4b60a52ef964a5200ef229e3
08/10/14,EMC,2014-10-08T13:00:29+01:00,2014-10-08T19:25:29+01:00,23100,51.5386,-0.14165,Work,
08/10/14,Kentish Town Railway Station (KTN),2014-10-08T19:31:16+01:00,2014-10-08T19:56:31+01:00,1515,51.55046486877708,-0.1399683952331543,Train Station,http://foursquare.com/venue/4d60fa6629105941cd47fb46
08/10/14,Marks and Spencer,2014-10-08T20:20:02+01:00,2014-10-08T20:23:49+01:00,227,51.61398,-0.24903,,
08/10/14,Home,2014-10-08T20:28:59+01:00,2014-10-08T22:55:17+01:00,8778,51.61603,-0.24579,Home,
08/10/14,Place in London Borough of Barnet,2014-10-08T22:57:56+01:00,2014-10-08T23:02:10+01:00,254,51.6152725865,-0.2490187657,,
08/10/14,Home,2014-10-08T23:05:18+01:00,2014-10-09T00:00:00+01:00,3282,51.61603,-0.24579,Home,
09/10/14,Home,2014-10-09T00:00:00+01:00,2014-10-09T09:20:32+01:00,33632,51.61603,-0.24579,Home,
09/10/14,EMC,2014-10-09T10:11:07+01:00,2014-10-09T18:31:09+01:00,30002,51.5386,-0.14165,Work,
09/10/14,West Hampstead Thameslink Railway Station (WHP),2014-10-09T19:23:24+01:00,2014-10-09T19:28:38+01:00,314,51.54843669989276,-0.1925075054168701,Train Station,http://foursquare.com/venue/4ae88d03f964a52058b021e3
09/10/14,Home,2014-10-09T19:44:39+01:00,2014-10-10T00:00:00+01:00,15321,51.61603,-0.24579,Home,
10/10/14,Home,2014-10-10T00:00:00+01:00,2014-10-10T09:27:26+01:00,34046,51.61603,-0.24579,Home,
10/10/14,Mill Hill Broadway Railway Station (MIL),2014-10-10T09:33:04+01:00,2014-10-10T09:47:56+01:00,892,51.61298013870623,-0.2492952346801758,Train Station,http://foursquare.com/venue/4b1615a9f964a520d8b623e3
10/10/14,EMC,2014-10-10T10:08:38+01:00,2014-10-10T17:19:29+01:00,25851,51.5386,-0.14165,Work,
10/10/14,The Lyttelton Arms,2014-10-10T17:30:13+01:00,2014-10-10T20:02:58+01:00,9165,51.53421696440184,-0.1392173767089844,Pub,http://foursquare.com/venue/4bfea3e5ca1920a1a094eb81
10/10/14,Home,2014-10-10T20:25:05+01:00,2014-10-11T00:00:00+01:00,12895,51.61603,-0.24579,Home,
11/10/14,Home,2014-10-11T00:00:00+01:00,2014-10-11T17:06:07+01:00,61567,51.61603,-0.24579,Home,
11/10/14,Marks and Spencer,2014-10-11T17:12:16+01:00,2014-10-11T17:34:34+01:00,1338,51.61398,-0.24903,,
11/10/14,Home,2014-10-11T17:41:18+01:00,2014-10-12T00:00:00+01:00,22722,51.61603,-0.24579,Home,
12/10/14,Home,2014-10-12T00:00:00+01:00,2014-10-13T00:00:00+01:00,86400,51.61603,-0.24579,Home,
13/10/14,Home,2014-10-13T00:00:00+01:00,2014-10-13T09:21:14+01:00,33674,51.61603,-0.24579,Home,
13/10/14,Mill Hill Broadway Railway Station (MIL),2014-10-13T09:24:57+01:00,2014-10-13T09:39:53+01:00,896,51.61298013870623,-0.2492952346801758,Train Station,http://foursquare.com/venue/4b1615a9f964a520d8b623e3
13/10/14,EMC,2014-10-13T10:05:40+01:00,2014-10-13T18:11:52+01:00,29172,51.5388079219,-0.1417265256,Work,
13/10/14,Kentish Town Railway Station (KTN),2014-10-13T18:22:45+01:00,2014-10-13T18:37:13+01:00,868,51.55046486877708,-0.1399683952331543,,
13/10/14,Marks and Spencer,2014-10-13T19:02:52+01:00,2014-10-13T19:05:42+01:00,170,51.61398,-0.24903,,
13/10/14,Home,2014-10-13T19:12:04+01:00,2014-10-14T00:00:00+01:00,17276,51.61603,-0.24579,Home,
14/10/14,Home,2014-10-14T00:00:00+01:00,2014-10-14T09:29:49+01:00,34189,51.61603,-0.24579,Home,
14/10/14,EMC,2014-10-14T10:07:03+01:00,2014-10-14T17:44:43+01:00,27460,51.5386,-0.14165,Work,
14/10/14,Japanese Store,2014-10-14T18:28:12+01:00,2014-10-14T18:36:44+01:00,512,51.54596,-0.17929,,
14/10/14,Place in London Borough of Barnet,2014-10-14T19:15:54+01:00,2014-10-14T19:30:22+01:00,868,51.5593576505,-0.2130146267,,
14/10/14,Marks and Spencer,2014-10-14T19:40:53+01:00,2014-10-14T19:45:59+01:00,306,51.61398,-0.24903,,
14/10/14,Home,2014-10-14T19:52:05+01:00,2014-10-15T00:00:00+01:00,14875,51.61603,-0.24579,Home,
15/10/14,Home,2014-10-15T00:00:00+01:00,2014-10-15T09:58:25+01:00,35905,51.61603,-0.24579,Home,
15/10/14,Mill Hill Broadway Railway Station (MIL),2014-10-15T10:02:57+01:00,2014-10-15T10:13:08+01:00,611,51.61298013870623,-0.2492952346801758,Train Station,http://foursquare.com/venue/4b1615a9f964a520d8b623e3
15/10/14,Kentish Town Railway Station (KTN),2014-10-15T10:32:23+01:00,2014-10-15T10:38:34+01:00,371,51.55046486877708,-0.1399683952331543,Train Station,http://foursquare.com/venue/4d60fa6629105941cd47fb46
15/10/14,EMC,2014-10-15T10:44:24+01:00,2014-10-15T12:41:24+01:00,7020,51.5386,-0.14165,Work,
15/10/14,Ambala,2014-10-15T12:56:08+01:00,2014-10-15T13:06:30+01:00,622,51.527137,-0.136604,Gourmet Shop,http://foursquare.com/venue/4b9c0e8bf964a520804536e3
15/10/14,EMC,2014-10-15T13:31:09+01:00,2014-10-15T19:14:16+01:00,20587,51.5388079219,-0.1417265256,Work,
15/10/14,Home,2014-10-15T19:50:36+01:00,2014-10-16T00:00:00+01:00,14964,51.61603,-0.24579,Home,
16/10/14,Home,2014-10-16T00:00:00+01:00,2014-10-16T09:21:24+01:00,33684,51.61603,-0.24579,Home,
16/10/14,EMC,2014-10-16T09:51:27+01:00,2014-10-16T19:39:45+01:00,35298,51.5388079219,-0.1417265256,Work,
16/10/14,Marks and Spencer,2014-10-16T20:11:20+01:00,2014-10-16T20:15:15+01:00,235,51.61398,-0.24903,,
16/10/14,Home,2014-10-16T20:21:38+01:00,2014-10-17T00:00:00+01:00,13102,51.61603,-0.24579,Home,
17/10/14,Home,2014-10-17T00:00:00+01:00,2014-10-17T09:31:40+01:00,34300,51.61603,-0.24579,Home,
17/10/14,EMC,2014-10-17T10:09:11+01:00,2014-10-17T12:38:42+01:00,8971,51.5388079219,-0.1417265256,Work,
17/10/14,Sushi Waka,2014-10-17T12:46:25+01:00,2014-10-17T13:46:22+01:00,3597,51.53749036616041,-0.1451772451400757,Japanese Restaurant,http://foursquare.com/venue/4ad4c835f964a520bafb20e3
17/10/14,EMC,2014-10-17T13:53:38+01:00,2014-10-17T16:06:46+01:00,7988,51.5388079219,-0.1417265256,Work,
17/10/14,London Waterloo Railway Station (WAT),2014-10-17T16:21:35+01:00,2014-10-17T16:30:35+01:00,540,51.50313294948253,-0.112760066986084,Train Station,http://foursquare.com/venue/4acd8e7df964a52044cc20e3
17/10/14,Battersea Park,2014-10-17T17:00:36+01:00,2014-10-17T17:04:32+01:00,236,51.47951201381755,-0.1569843292236328,Park,http://foursquare.com/venue/4ac518cef964a52015a620e3
17/10/14,The Mason's Arms,2014-10-17T17:24:44+01:00,2014-10-17T19:09:22+01:00,6278,51.47692286022314,-0.1468591024866833,Pub,http://foursquare.com/venue/4ac518bcf964a52092a220e3
17/10/14,Willesden Junction London Underground and London Overground Station,2014-10-17T19:49:15+01:00,2014-10-17T19:57:46+01:00,511,51.53228150909735,-0.2440595626831055,Train Station,http://foursquare.com/venue/4ae4c556f964a520fc9d21e3
17/10/14,West Hampstead Thameslink Railway Station (WHP),2014-10-17T20:13:52+01:00,2014-10-17T20:28:14+01:00,862,51.54843669989276,-0.1925075054168701,Train Station,http://foursquare.com/venue/4ae88d03f964a52058b021e3
17/10/14,Home,2014-10-17T20:45:40+01:00,2014-10-18T00:00:00+01:00,11660,51.61603,-0.24579,Home,
18/10/14,Home,2014-10-18T00:00:00+01:00,2014-10-19T00:00:00+01:00,86400,51.61603,-0.24579,Home,
19/10/14,Home,2014-10-19T00:00:00+01:00,2014-10-19T18:36:33+01:00,66993,51.61603,-0.24579,Home,
19/10/14,Lukash's Home,2014-10-19T19:10:03+01:00,2014-10-19T20:11:02+01:00,3659,51.63177,-0.26813,,
19/10/14,Place in London Borough of Barnet,2014-10-19T20:30:13+01:00,2014-10-19T20:34:46+01:00,273,51.621589508,-0.2560331838,,
19/10/14,Home,2014-10-19T20:44:49+01:00,2014-10-20T00:00:00+01:00,11711,51.61603,-0.24579,Home,
20/10/14,Home,2014-10-20T00:00:00+01:00,2014-10-20T09:20:53+01:00,33653,51.61603,-0.24579,Home,
20/10/14,Mill Hill Broadway Railway Station (MIL),2014-10-20T09:26:07+01:00,2014-10-20T09:47:18+01:00,1271,51.61298013870623,-0.2492952346801758,Train Station,http://foursquare.com/venue/4b1615a9f964a520d8b623e3
20/10/14,EMC,2014-10-20T10:32:07+01:00,2014-10-20T13:03:53+01:00,9106,51.5386,-0.14165,Work,
20/10/14,Melissa cafe and restaurant,2014-10-20T13:08:42+01:00,2014-10-20T13:12:03+01:00,201,51.536771463293,-0.1409015305123589,Snack Place,http://foursquare.com/venue/4ef08f030e01e1fde28a59e4
20/10/14,Sushi Waka,2014-10-20T13:15:12+01:00,2014-10-20T19:08:40+01:00,21208,51.53749036616041,-0.1451772451400757,Japanese Restaurant,http://foursquare.com/venue/4ad4c835f964a520bafb20e3
20/10/14,Marks and Spencer,2014-10-20T19:33:07+01:00,2014-10-20T19:42:05+01:00,538,51.61398,-0.24903,,
20/10/14,Home,2014-10-20T19:43:45+01:00,2014-10-21T00:00:00+01:00,15375,51.61603,-0.24579,Home,
21/10/14,Home,2014-10-21T00:00:00+01:00,2014-10-22T00:00:00+01:00,86400,51.61603,-0.24579,Home,
22/10/14,Home,2014-10-22T00:00:00+01:00,2014-10-22T09:35:17+01:00,34517,51.61603,-0.24579,Home,
22/10/14,EMC,2014-10-22T10:04:00+01:00,2014-10-22T20:24:38+01:00,37238,51.5386,-0.14165,Work,
22/10/14,Kentish Town Railway Station (KTN),2014-10-22T20:30:02+01:00,2014-10-22T20:34:38+01:00,276,51.55046486877708,-0.1399683952331543,Train Station,http://foursquare.com/venue/4d60fa6629105941cd47fb46
22/10/14,Elstree & Borehamwood Railway Station (ELS),2014-10-22T20:57:18+01:00,2014-10-22T21:17:25+01:00,1207,51.65286304465459,-0.2797973155975342,Train Station,http://foursquare.com/venue/4bbe11818a4fb71362cb3d9d
22/10/14,Home,2014-10-22T21:26:30+01:00,2014-10-23T00:00:00+01:00,9210,51.61603,-0.24579,Home,
23/10/14,Home,2014-10-23T00:00:00+01:00,2014-10-23T09:15:28+01:00,33328,51.61603,-0.24579,Home,
23/10/14,Mill Hill Broadway Railway Station (MIL),2014-10-23T09:17:37+01:00,2014-10-23T09:28:17+01:00,640,51.61298013870623,-0.2492952346801758,Train Station,http://foursquare.com/venue/4b1615a9f964a520d8b623e3
23/10/14,EMC,2014-10-23T09:57:38+01:00,2014-10-23T18:42:58+01:00,31520,51.5388079219,-0.1417265256,Work,
23/10/14,Home,2014-10-23T19:59:11+01:00,2014-10-24T00:00:00+01:00,14449,51.61603,-0.24579,Home,
24/10/14,Home,2014-10-24T00:00:00+01:00,2014-10-24T09:42:04+01:00,34924,51.61603,-0.24579,Home,
24/10/14,EMC,2014-10-24T10:04:55+01:00,2014-10-24T12:48:29+01:00,9814,51.5388079219,-0.1417265256,Work,
24/10/14,Argos,2014-10-24T12:53:44+01:00,2014-10-24T13:04:43+01:00,659,51.536598,-0.140298,Warehouse Store,http://foursquare.com/venue/4be7e73e9a54a5932b480911
24/10/14,Better Pancras Square Leisure,2014-10-24T13:18:47+01:00,2014-10-24T14:07:17+01:00,2910,51.53374280390005,-0.1265690713963215,Gym / Fitness Center,http://foursquare.com/venue/53df26c6498e293f689c8943
24/10/14,Tortilla,2014-10-24T14:23:28+01:00,2014-10-24T14:27:17+01:00,229,51.53834625385984,-0.1422777980620888,Mexican Restaurant,http://foursquare.com/venue/53f4eb7e498e823da51da31f
24/10/14,EMC,2014-10-24T14:29:29+01:00,2014-10-24T19:07:41+01:00,16692,51.5386,-0.14165,Work,
24/10/14,Marks and Spencer,2014-10-24T19:39:20+01:00,2014-10-24T19:52:51+01:00,811,51.61398,-0.24903,,
24/10/14,Home,2014-10-24T19:53:25+01:00,2014-10-25T00:00:00+01:00,14795,51.61603,-0.24579,Home,
25/10/14,Home,2014-10-25T00:00:00+01:00,2014-10-25T17:17:20+01:00,62240,51.61603,-0.24579,Home,
25/10/14,Marks and Spencer,2014-10-25T17:19:34+01:00,2014-10-25T17:27:55+01:00,501,51.61398,-0.24903,,
25/10/14,Ananta's House,2014-10-25T17:36:07+01:00,2014-10-25T23:51:25+01:00,22518,51.61955,-0.2541,,
25/10/14,Home,2014-10-25T23:56:30+01:00,2014-10-26T00:00:00+01:00,210,51.61603,-0.24579,Home,
26/10/14,Home,2014-10-26T00:00:00+01:00,2014-10-26T09:33:55Z,38035,51.61603,-0.24579,Home,
26/10/14,Royal Festival Hall,2014-10-26T10:32:53Z,2014-10-26T19:48:43Z,33350,51.5058710105437,-0.1169228553771973,Performing Arts Venue,http://foursquare.com/venue/4b0bf426f964a5200e3523e3
26/10/14,Abeno Too,2014-10-26T20:05:23Z,2014-10-26T20:36:52Z,1889,51.5118555922887,-0.1277851060542936,Japanese Restaurant,http://foursquare.com/venue/4adcf26ff964a520ce6221e3
26/10/14,HK Diner 荷李活,2014-10-26T20:43:00Z,2014-10-26T20:50:21Z,441,51.51115843770774,-0.1318363401994616,Chinese Restaurant,http://foursquare.com/venue/4ac518caf964a520aaa520e3
26/10/14,Place in London Congestion Charge,2014-10-26T20:57:08Z,2014-10-26T20:59:23Z,135,51.5112580292,-0.1287536413,,
26/10/14,Kentish Town Railway Station (KTN),2014-10-26T21:20:46Z,2014-10-26T21:40:16Z,1170,51.55046486877708,-0.1399683952331543,Train Station,http://foursquare.com/venue/4d60fa6629105941cd47fb46
26/10/14,Home,2014-10-26T22:01:55Z,2014-10-27T00:00:00Z,7085,51.61603,-0.24579,Home,
27/10/14,Home,2014-10-27T00:00:00Z,2014-10-27T08:45:49Z,31549,51.61603,-0.24579,Home,
27/10/14,EMC,2014-10-27T09:18:20Z,2014-10-27T18:35:14Z,33414,51.5388079219,-0.1417265256,Work,
27/10/14,Natural Natural,2014-10-27T19:10:26Z,2014-10-27T19:15:09Z,283,51.5460347290598,-0.1792924386673089,Grocery Store,http://foursquare.com/venue/4c66931fc2ead13a6301b480
27/10/14,West Hampstead Thameslink Railway Station (WHP),2014-10-27T19:29:28Z,2014-10-27T19:35:39Z,371,51.54843669989276,-0.1925075054168701,Train Station,http://foursquare.com/venue/4ae88d03f964a52058b021e3
27/10/14,Home,2014-10-27T19:52:56Z,2014-10-28T00:00:00Z,14824,51.61603,-0.24579,Home,
28/10/14,Home,2014-10-28T00:00:00Z,2014-10-28T09:18:15Z,33495,51.61603,-0.24579,Home,
28/10/14,Mill Hill Broadway Railway Station (MIL),2014-10-28T09:23:33Z,2014-10-28T09:28:51Z,318,51.61298013870623,-0.2492952346801758,Train Station,http://foursquare.com/venue/4b1615a9f964a520d8b623e3
28/10/14,EMC,2014-10-28T09:48:54Z,2014-10-28T13:14:23Z,12329,51.5388079219,-0.1417265256,Work,
28/10/14,EMC,2014-10-28T13:17:27Z,2014-10-28T19:13:50Z,21383,51.5388079219,-0.1417265256,Work,
28/10/14,The Earl of Camden,2014-10-28T19:19:16Z,2014-10-28T21:25:30Z,7574,51.53774061654683,-0.1448822021484375,Pub,http://foursquare.com/venue/4ae45c61f964a520239a21e3
28/10/14,Kentish Town Railway Station (KTN),2014-10-28T21:33:51Z,2014-10-28T21:43:57Z,606,51.55046486877708,-0.1399683952331543,Train Station,http://foursquare.com/venue/4d60fa6629105941cd47fb46
28/10/14,Home,2014-10-28T22:03:24Z,2014-10-29T00:00:00Z,6996,51.61603,-0.24579,Home,
29/10/14,Home,2014-10-29T00:00:00Z,2014-10-29T09:22:26Z,33746,51.61603,-0.24579,Home,
29/10/14,EMC,2014-10-29T09:52:54Z,2014-10-29T20:05:38Z,36764,51.5386,-0.14165,Work,
